Time,Sensor1,Sensor2,Sensor3,Sensor4
0.066,22.241247310671877,24.284442420594996,22.074551020532795,21.573263324850192
0.068,22.1279845654676,23.7773223356915,21.967696656644303,22.21635934430721
0.07,21.627885381913593,23.008335790108465,21.692560478053093,21.522841009077016
0.07200000000000001,20.788642878141488,22.93046492366671,21.525288812553278,20.626152215502678
0.074,20.37216194806707,22.106865887773566,21.093912503359164,19.832522527589763
0.076,20.65659784921051,21.93814627081505,20.442103526023324,19.965261173491115
0.078,20.56459983317882,21.895423751807535,21.018662645770963,20.274472087462154
0.08,21.650006937947325,23.505025965715102,21.307622395229824,21.070642372411672
0.082,21.66530932834197,24.586852742236797,21.68980188693314,22.010169960855716
0.084,22.514869073877694,25.02469437494604,22.31311066921765,22.14331277880382
0.08600000000000001,22.758288037141554,24.38533688665573,22.300906435011587,21.578696483796254
0.088,21.07320063786657,23.961268151526312,22.675952960211088,22.023047956958525
0.09,20.915855738131672,23.78314478791355,21.602143776355614,20.911259283806388
0.092,20.694196823538523,22.820443914883423,20.47120603272048,20.551561534763234
0.094,20.202602528190678,22.689586636884645,20.350857785578928,20.38850731591835
0.096,20.409221734971812,22.9765271854268,20.79391550380774,19.657619976604728
0.098,20.303649665412085,23.61606346849412,21.492823679428476,20.46334233421406
0.1,21.131015806900653,23.74316626052636,21.06079093265535,20.765271524987664
0.10200000000000001,21.607612724291997,24.339475964053467,21.473680841506404,20.971191214835507
0.10400000000000001,22.30022957737965,24.549857595710545,22.896407324754808,21.87997843014173
0.106,22.087388840756155,24.591255642107942,22.421629422476876,22.451057050223135
0.108,21.852172074635266,24.35307430136222,21.546398993352692,20.955789154977083
0.11,21.13267094579511,23.876280031891252,21.29756450048771,20.824665833338813
0.112,20.43824516379537,23.449805108324757,19.71104411329898,20.38317296693493
0.114,20.06056707308343,22.688777673173934,20.226948741051782,19.88510118606697
0.116,20.34179651528316,23.431897944525335,20.35053857382575,19.694024357207784
0.11800000000000001,20.557991305038513,23.228964124318782,20.912103518973613,19.661901056755816
0.12,21.311086934861454,23.968846139684327,21.00352873993377,20.7410325670891
0.122,22.415994072012253,24.05402381447398,21.907451747495074,20.998666562956497
0.124,22.30734901005021,24.02906307417633,22.006435960251757,20.922651822680393
0.126,21.82858387696228,24.84757739328872,22.350356299478676,21.88507278908324
0.128,22.004736431498557,24.403901585365144,21.66840224700476,21.29949257396098
0.13,21.069788393507512,23.398697907346858,21.168514773911966,20.471849189905136
0.132,19.985787380410112,22.785939989785216,20.160533439102846,20.11278135818377
0.134,20.031880873474776,22.67343595466416,20.277919749865703,20.004923254612397
0.136,19.809232792947007,22.003120312155783,20.482389025925603,19.77245615955591
0.138,20.563775612584536,22.711089918193604,20.61036032416822,20.408903068465246
0.14,21.298679984397115,23.691178319688603,21.376542894395048,20.509305344412507
0.14200000000000002,22.5376745732619,23.71210142386606,21.641892395990062,21.75018184435227
0.14400000000000002,22.492510251800248,24.547409083575527,22.358703849076917,21.836326584204855
0.146,22.48516624660974,23.92406794011966,22.453277029106985,21.96149213941572
0.148,22.17447230519579,24.207326894178777,22.82953988798239,21.08568366616527
0.15,20.756715036283428,23.419544544150867,21.090319315045967,21.1468096890327
0.152,20.911659450949706,22.20225400191001,21.336954457088588,20.300866754604858
0.154,20.679062642633962,22.630132572919543,20.9538760972168,20.0510011564772
0.156,20.01340328838747,22.21040927260641,20.725064758956,20.021275731376228
0.158,20.96461974762609,22.636004452755536,21.48671232038504,20.28443634249653
0.16,21.288860520421053,23.492170981880818,21.658595865086685,21.949576661111244
0.162,21.686221733446143,24.329450909400784,22.311617909190392,22.31336819807996
0.164,22.511703335925098,24.011220917759594,22.39781973697408,22.656641023770682
0.166,22.951249611607167,24.542146216763587,22.551208502291207,21.601943621090033
0.168,21.880481006491394,24.32720949312884,22.094753658757043,21.608332412708013
0.17,21.262426349213023,23.86171513763525,20.868253207481025,20.642118646197602
0.17200000000000001,20.55390686293858,23.221959015150183,20.021582963293053,20.228018369417246
0.17400000000000002,20.106365668924504,22.719525848741988,19.97841363456956,19.919914552528077
0.176,20.557443704350515,22.5554529196903,19.753971415566664,20.37211766308166
0.178,20.466115818928593,23.17320942989301,20.483443629951104,20.259003615371856
0.18,21.341903845094347,23.406349687734483,21.49419217149366,21.104373648664346
0.182,21.86178649124476,23.435649274923275,21.603602922815934,21.628852597273593
0.184,22.44184362761316,24.879056579585335,22.15343838335552,22.492533348586953
0.186,22.36548209681555,25.024463679244622,22.069808906413435,21.399569453216007
0.188,22.174163369190936,23.75439623997509,22.04757126537185,21.77151313203231
0.19,20.97575971915146,23.56449984892133,20.523613519568865,21.277836662089793
0.192,20.489628933633853,23.473243605375,20.4949330407663,20.158277963674873
0.194,19.939796562702483,23.341654635531064,20.26987124957304,20.447514782323438
0.196,20.10064904507859,22.822276874390425,20.41113395221565,20.23326654560302
0.198,20.686939721680044,22.995557991311543,20.348599760840912,20.48543717124132
0.2,21.247094336847628,23.846676204627272,20.558630888182442,20.823595398629482
0.202,21.289068874616667,24.612167777176282,21.805090230641564,21.528384027480868
0.20400000000000001,22.155600060251658,24.578024332175218,21.704873036079242,22.887279845086475
0.20600000000000002,22.22118191493928,24.51809702110198,21.651125233441295,22.37960211803586
0.20800000000000002,21.559121193095617,24.36057858411351,21.338509160965017,22.17780476182462
0.21,21.450749299284915,23.52762721328549,21.04693721361536,21.154252426299767
0.212,20.256407133615,23.323919028775325,20.24302409579339,20.440466950265197
0.214,19.769333999633158,23.305908651197715,19.4633456065833,20.692986044021566
0.216,19.634869375027574,22.853051999522073,20.361273435204257,20.008578079067373
0.218,20.973125415571676,23.235096566338736,20.89820609563265,20.465176442210716
0.22,21.11652994979371,23.7919762485181,21.24457403273194,21.071555663805206
0.222,21.488678716361914,24.020090926194218,21.27931769588789,21.654230583653653
0.224,21.95863899052777,25.204259139018912,21.927539118373325,21.900276106885382
0.226,21.78332589969084,24.965543235568184,21.8858114384106,21.951802333177127
0.228,22.472190847284605,24.58652104710651,21.778217320387338,21.71653973452623
0.23,21.219601089933008,25.0473081394913,21.159974541194554,21.166436380020258
0.232,20.622396744458925,23.831558047878914,20.128575011119118,20.043091808291795
0.234,20.327169225482425,23.14736171663461,19.910719616213196,19.814736007494982
0.23600000000000002,20.368024289285334,23.265101657472997,19.76707170479417,20.36328210807836
0.23800000000000002,20.729351294319425,24.205879352697135,20.410802767796298,20.80205938109896
0.24,21.091932197398858,24.5936646086877,21.014454827553443,20.661236493290286
0.242,21.967361547986254,24.834688374879676,21.706065552900956,21.70510685941726
0.244,22.894079084884254,25.969084734953046,21.855841761096354,21.418587345043036
0.246,22.592912643509017,25.378572337645743,22.22754243335777,21.990332452498897
0.248,22.362657063031687,25.94107678540013,21.566308853863095,22.16837110283557
0.25,21.362596682399033,25.00068208065492,20.65198030124822,20.800853245511078
0.252,21.195727960286284,24.64843629231534,21.2889380373555,20.719690191842105
0.254,21.69835442693821,25.391621054096085,21.48884106711106,21.631137142011227
0.256,22.42594571872781,25.684431569638807,21.88126761611927,21.609528410973745
0.258,23.713267754092843,26.978912878969577,22.968281123730808,22.867522661036887
0.26,23.97242925007885,28.15086102671463,24.495173934922132,24.477582779403125
0.262,26.19559118533167,29.04342741347214,25.79681952874916,25.35430877234342
0.264,26.60765245855425,30.290199697187102,26.808897003462004,26.325242510149526
0.266,27.234905116472145,31.498161688572996,27.562838705444552,27.42933840841756
0.268,27.263843014627952,31.36077249331063,28.24047655786351,27.633126396784093
0.27,27.29700312473098,31.507511629381785,28.06558447245433,27.70200066223944
0.272,28.032033335906824,31.530963807103202,27.88144519735073,27.68532080028837
0.274,28.068183892678615,32.11513201249676,28.554862202775396,28.089272066318454
0.276,28.395883171050635,33.321880992290545,28.49413236663539,28.64381233432525
0.278,29.28850783331784,33.47022737207977,29.793761581709816,29.8087561678504
0.28,30.83934319713451,35.00829788154609,31.473952604293576,30.847313103383133
0.28200000000000003,32.81023815326347,36.80100770582692,32.109574514268395,31.96763808989638
0.28400000000000003,33.083465663537915,37.351003259851794,32.950591967463886,32.728071711146974
0.28600000000000003,33.376384343107645,38.17068563569043,33.6811715735054,33.60179547457517
0.28800000000000003,34.06197218996479,37.981328456665715,33.809967704139765,33.694603394274445
0.29,34.18795407260321,38.48599029618943,34.106309133923595,33.706587884210535
0.292,33.39083031706696,38.24554761634597,34.124315116446965,34.10145781164327
0.294,34.32772158789119,38.7295642054974,34.00710713699789,34.29262341283187
0.296,34.96407870844559,39.58666639168533,35.06029213002143,35.08975192680339
0.298,36.26996915713093,40.920673246845055,36.16002061371252,35.63393762557016
0.3,37.86093040922735,41.43864191928016,36.819512215111494,37.189976568061184
0.302,38.89636845767368,42.36466239804628,38.93128180993681,38.41338981276342
0.304,39.40005048648078,43.25166323577161,39.621143525227886,39.081204478494364
0.306,39.7962590835416,43.57936347091522,40.424424557729466,39.286868418442836
0.308,41.18766163291142,44.20918961625306,40.050013127811845,39.73364877432293
0.31,40.392628013737024,44.15064968250596,40.47272885468237,39.66559817031073
0.312,40.59319333172868,44.248567973418425,39.87884608791903,39.462341567252096
0.314,40.878082411563476,45.067474623204866,40.69065110006346,39.09410767830219
0.316,41.43454521288368,45.07733933831485,41.21222322792806,40.50999214250749
0.318,42.36630915670624,46.657624672653306,42.35125803282466,42.12576514928782
0.32,43.32995168167952,47.65075622351209,42.91135965993096,42.48324488850288
0.322,44.60305219857162,48.63564653929779,44.20651870360454,43.604775096116356
0.324,45.83133605216677,48.85374597540327,45.66222289100031,44.84748635675157
0.326,46.187249201317165,49.734598805542724,45.903747759370056,45.350918046322704
0.328,46.45684022429085,50.632380522352626,46.709347830436165,45.72366857949664
0.33,46.73954224204381,50.47603810227715,46.054376303634164,44.80894582437246
0.332,46.70495041339615,50.31315952201611,46.62950854713791,45.35835236514839
0.334,47.63435092207831,50.72993877595706,46.09157165163161,45.54390040535906
0.336,46.93442560868069,51.76413503173879,47.17471897875069,45.88556979619534
0.338,48.911879332635145,52.691394992421436,48.17343845728083,46.91830760215483
0.34,50.01952095707223,53.68180771641587,49.02567064854416,48.18118361041524
0.342,50.08784928607477,54.81731114999013,50.54746704680501,49.34061758408359
0.34400000000000003,51.516032213641346,55.736933446226224,51.33568931036382,49.52098629146793
0.34600000000000003,52.09028939286475,56.12024648611624,51.65984783704718,50.736310295817404
0.34800000000000003,51.98790418698149,56.9869527522203,51.61618666131948,50.55140151918867
0.35000000000000003,52.21096834207752,56.32901372498373,51.49035655926439,50.46886413442213
0.352,52.05897731600474,56.56809827267717,51.96980971034619,50.26881901535834
0.354,53.22924995922284,56.81557691816231,51.580013271472765,50.31771215556532
0.356,53.48207451371066,57.084084114209325,52.804685837531196,51.342096400079164
0.358,54.737242009905685,57.427133388209995,53.58011566631218,51.89341914081873
0.36,55.73651187027117,58.79739595911601,54.94555709514243,52.78218093633562
0.362,56.19193232847973,59.90457184316055,55.7118094348113,54.148553437081375
0.364,57.132646927046984,60.59899602435114,56.55199397747002,55.07629822295452
0.366,57.982761313595994,61.30806300349673,57.50537306890068,55.85607401754013
0.368,57.57583872828638,60.8869548722342,57.2940174794654,55.71909247908284
0.37,58.12650632136708,61.58977741687163,57.34041989997683,55.31479065233018
0.372,57.780855036914154,60.88886177337867,57.136979776108404,56.0888514479042
0.374,57.84497611729145,61.17788413879077,56.6206152237407,55.623849429593264
0.376,58.55519632948161,61.72669316466629,57.73456437394014,56.48549479598152
0.378,59.15020663143165,62.29370488703872,58.57662775655905,57.06682928611412
0.38,59.90899855909495,63.60293433626865,58.97308201065518,58.27639499639751
0.382,61.48966155023582,64.18998687030103,60.290014394687596,59.478394311252934
0.384,61.64722413124751,65.34198153801775,61.36214845871817,60.62844850296549
0.386,62.47053035820903,65.14755706259028,61.636054633696126,60.95721683782878
0.388,62.55021856063688,65.49918588171055,61.86475269028373,60.817381836019464
0.39,62.156305374289786,65.92534756622489,61.96615590194761,60.1115450981133
0.392,62.09054852102117,64.87353074111773,61.73578965820407,59.937743559655516
0.394,61.68269548209949,65.07550407285565,61.06945708968637,60.07068303460573
0.396,62.74772236441397,65.86205516410945,61.992258985695386,60.6202711297092
0.398,63.064061604515224,66.66148640337033,63.016420229530596,61.080562833057094
0.4,63.979639829434646,67.70646910294272,63.89536335496281,62.46659394079479
0.402,65.48163834314082,68.679496045255,65.06192493430167,63.5997722483073
0.404,65.80701757346077,69.47846607799879,66.15336771558727,63.65439991543584
0.406,66.07410481967597,70.0482317156787,66.10041447267994,64.17904888410827
0.40800000000000003,65.89463329241563,69.84589913988644,65.77519632254206,64.29552671218515
0.41000000000000003,66.2208912258738,69.42588411553152,65.83241961385183,64.13347221645647
0.41200000000000003,65.47067188140296,69.39404327345811,65.47497994436993,63.57076128730339
0.41400000000000003,66.41424508110082,69.6775731960732,65.45587338656736,64.19843892054234
0.41600000000000004,65.6524817535279,69.2653069452668,65.64972138057233,64.34778701493414
0.418,67.8650877182174,69.88151303487096,66.91791588225033,64.97134068565458
0.42,68.387620811018,71.29268541557663,66.98939821347861,65.55815879276828
0.422,69.31262750305618,71.75892564756688,68.65885796504222,66.380152120005
0.424,69.9454648925162,71.74329741198412,69.10923919658552,67.69782105676518
0.426,70.5950432758267,73.0400399144595,68.79550177157111,67.42728615383703
0.428,70.36298392984456,72.52621881121397,69.20908302064815,68.37491708781623
0.43,70.47964766243527,72.48291732478523,68.1938539386294,67.9003454376974
0.432,69.79658450064464,72.23326397589227,68.6587839520396,68.4459987907892
0.434,69.69159227202458,72.12658659509167,68.63795512863841,68.02086835968335
0.436,69.75238935167246,72.46224515750718,68.66815870249624,67.46403604418957
0.438,70.47168298610302,72.95238485791596,69.47733347184804,68.17782384052425
0.44,71.6484802468871,73.95410985296958,70.82658956431712,69.23929250785685
0.442,71.6845176382652,74.58145114036616,70.85201910145183,70.35547431066728
0.444,72.45758933488607,75.54018676241894,71.35634082018156,70.08601821127886
0.446,73.1485052136243,75.76928638412042,72.32514231073418,70.33578718993033
0.448,72.78321137485351,75.13913470699194,72.25810108789909,70.56708343481316
0.45,72.4068601065752,75.35378718685362,71.42377233989063,70.4509361217107
0.452,72.08729193925633,74.48486331561098,71.4813414993563,69.95377047724445
0.454,71.9080930266443,74.70320072195871,71.35013424031122,70.080432960609
0.456,71.7554708396449,74.85246808780215,70.72340280038227,69.66263776562269
0.458,72.29222783566469,76.05515003163363,71.44166842317134,69.86416264795808
0.46,73.26826179613029,76.13773158487008,72.64488517463946,71.53144474035012
0.462,73.68639208787025,76.71174588538383,73.6089395068174,71.57175065515432
0.464,74.6230715810986,77.31802148685699,73.59142374872512,71.623712585098
0.466,74.06939867962168,77.6356024088078,73.39261295972148,72.60865801818574
0.468,74.87663343850821,77.65949003492867,73.90487698383879,72.44836462124822
0.47000000000000003,74.31369271456028,76.63916078265353,72.76317861318608,71.7333775775624
0.47200000000000003,73.57865290383958,76.50816409322306,72.35580062733668,71.26582937103835
0.47400000000000003,73.56404643723673,76.19731884535311,72.21239909712605,70.97863267747981
0.47600000000000003,73.80649709690141,76.96344457532389,72.63903650968734,71.03753183386787
0.47800000000000004,74.15523153517172,77.81319839044328,72.95643544075826,71.29690650138114
0.48,73.89448437733724,77.90584504392241,73.5103699481264,72.1632445689705
0.482,74.71820613091381,78.5329814748609,74.25014437344498,73.48767926748293
0.484,75.39914014068275,78.98048331451588,74.75586403861303,73.6949466976628
0.486,75.74342941461857,79.26899634944195,74.8162681973513,73.81717479617514
0.488,75.4617342719887,78.26816327089395,73.74254368418252,73.14179624308767
0.49,74.51329937327768,77.95352195425517,73.88090113848206,72.92111792944648
0.492,74.18927281094327,77.6276936906879,73.40211634733824,71.81629487481679
0.494,73.50719656125949,77.07436691225199,72.51728576182616,72.11554335082697
0.496,73.74774256283115,77.02513277616384,72.9804159819129,72.53439834198649
0.498,73.92547494957628,77.48875975813993,73.27111983527197,71.85348844869587
0.5,74.53636902769496,77.00251838402247,74.4383031173557,72.77222865470131
0.502,75.08323620080277,78.68381995019637,75.1182982047042,73.66017122316268
0.504,75.75896055049516,78.43562640934115,74.71229837159858,74.35192332094162
0.506,76.4502205526907,78.09922386347208,74.78473879534428,73.92657393949693
0.508,75.30492723983528,78.53209730100573,74.29012238406237,73.49768409900008
0.51,75.70575281857202,78.04458468275058,73.58788669908208,72.50420589695744
0.512,74.55711810475894,77.12490322395236,73.23697419660331,72.40420086526376
0.514,73.97639999003766,77.07649540843454,72.4914992663569,72.49716352714596
0.516,73.6453828955426,77.14137446994756,72.05693703473234,72.0239808495631
0.518,74.48298136160908,77.3391231837069,72.89536457990982,72.37025792063568
0.52,74.5162682889977,78.00123518393575,73.4498482294201,72.95851955023014
0.522,75.22010234532767,78.23997691125835,73.56061640142296,73.36365983021201
0.524,75.89511813778917,78.36156446423325,74.4618160871133,73.30034179160053
0.526,74.89204177427125,77.66248300169924,73.79283650318357,73.80471149452218
0.528,74.76509267189896,77.61089782619693,73.65098874885354,73.21670540408549
0.53,73.37656415131927,76.58235586739083,73.23237785551393,72.6403673894187
0.532,73.0240563372221,76.75928473022115,72.08212679903943,71.53843597305816
0.534,72.92291783177548,75.46498430160533,71.76073691919449,71.68443626542994
0.536,72.01484503380945,75.33642045184206,71.27422972801575,71.37120126043266
0.538,72.97015165503969,75.7989218189061,71.57247425760964,71.28097101816131
0.54,73.20969065917328,76.18250861405456,72.03124471371723,72.15264862371075
0.542,73.10378370574803,77.15760187946037,72.23905105770551,72.03427868214285
0.544,73.76474422879959,76.53924227569468,72.52860329816781,72.22327143214858
0.546,73.68270094844502,76.56766787618882,71.93535469956433,72.11696448128447
0.548,72.92295297561998,75.85148047240878,71.58749570969718,71.1655536790484
0.55,71.52270376388292,74.90353743158487,70.75194751840928,71.18503208467973
0.552,70.99875718770585,74.55116760272357,70.03171476001314,69.81446696901833
0.554,70.50245958949006,74.18275760223814,69.34107857590271,69.42854546028295
0.556,70.3366127489058,73.85953027462779,69.23687718877812,68.95760938215803
0.558,70.63730478880208,73.88037474318782,69.57618977503465,69.74056239574315
0.56,70.86318073982503,74.0269754340097,69.86954731445256,69.98253240395628
0.562,70.8151435176363,74.74835533593676,69.68416947717694,70.27228614425051
0.5640000000000001,71.59584414622692,74.50011804724619,69.74498601298068,69.9497196294056
0.5660000000000001,71.27767133809402,75.01171355370826,69.43170876627696,69.7349607497925
0.5680000000000001,70.84132616013449,74.0954198182116,68.91731086114113,69.43538258642397
0.5700000000000001,69.93590232921488,72.63378701288158,68.13758929722543,68.41473589643591
0.5720000000000001,68.9726099086157,71.92061286250186,67.21644958384549,67.76774062321876
0.5740000000000001,68.26197765514769,71.18148644511055,66.37641816430498,66.72905047120719
0.5760000000000001,67.83005040688349,71.09132636146452,66.26744319803694,66.68494781143575
0.578,67.3451854106973,71.23706360526353,66.65558794089631,67.04745203482013
0.58,68.22334813429907,70.5830357938589,67.22535996383549,67.24597270110088
0.582,68.37196367376977,71.69389010276753,67.2420048057579,66.96211274239198
0.584,68.3649199883185,71.64346079443281,67.32658963453736,67.323418562806
0.586,67.64763299335901,71.63900275272623,66.75390393560522,66.87011268669345
0.588,67.03387208031137,70.80157258184938,66.23126716422357,66.11580405740746
0.59,66.66506451436182,69.56235440399149,65.09864231105949,64.96844602250373
0.592,65.4803928951745,68.83731746653815,64.62012986280419,64.23764887452971
0.594,64.99815130194209,67.93591013508936,63.32330312985738,63.52673845353444
0.596,64.51054049469538,68.15131694235923,63.443276862197536,62.67682546392005
0.598,64.55739725498634,67.85054062308984,63.47465248260383,62.76726342702314
0.6,64.9482261712606,68.54886540627226,63.74583551493775,62.890489714021754
0.602,64.65033425746046,68.25393894183317,64.59321394698127,62.927603341643916
0.604,64.87194078094637,68.00534669166095,63.81507423938833,63.02738987429543
0.606,64.3587951560037,67.28151605620874,63.02727404179831,62.93117433384657
0.608,63.588547756911744,66.47184849739551,62.72292693762524,61.94909050892268
0.61,62.630382169962125,65.44020726272194,61.52218861084296,61.46965264285729
0.612,61.903620538621965,64.98448426721424,61.07763500255778,60.365263158646215
0.614,60.83843573920837,64.2602889366745,60.037815505833684,59.00470093357287
0.616,60.97471647702701,63.303123351209564,60.17701954598055,59.529083260888065
0.618,60.22765956556316,64.01173326144749,59.74457730563867,59.49407019415535
0.62,60.55484832628931,63.732436939476536,59.97897903435447,58.97112056911672
0.622,60.71942642577758,64.13372802702065,60.13342083078634,59.5708424642423
0.624,61.268019250036254,64.61241557337485,60.768789171254305,59.29647874167625
0.626,60.50507793001261,63.98441685902201,59.73136989350102,59.012088025333874
0.628,60.04791761714938,62.79754600940915,59.60580713911982,57.7289959910877
0.63,58.22620392138714,61.41097130674746,58.27385160959915,56.54346557505013
0.632,57.74588223365137,59.85197281112858,57.1838199726741,55.88686169248891
0.634,57.04621278465398,59.395832033054894,56.23267764774976,55.01094087518832
0.636,56.33872668122604,58.989589040191,55.6866680208524,54.543242739837055
0.638,56.48076942263949,58.598175254508654,54.740309765399914,54.399439683769636
0.64,56.094855511745656,58.93983415517263,55.35811378417699,54.73350941865606
0.642,56.80626445108578,59.12913855533427,55.84712231383938,54.91776320380667
0.644,56.83546254681591,58.87573127712169,55.468838013080415,54.512765775513714
0.646,55.72191241627229,58.2725696089052,54.70513160452183,54.082513738957864
0.648,54.70390361299313,57.632006349382415,54.2177997446659,53.044508727132595
0.65,54.030043814583,56.394338449340935,53.689519863588146,52.52246839964636
0.652,53.05670336987758,54.713695159216044,52.316177803118656,50.69085280753386
0.654,51.597830496603,54.54237634999495,50.97748962459531,50.22373624164171
0.656,51.142276478009045,53.419782758785274,50.802311422962724,49.77405115381547
0.658,51.05649191240184,53.3248671793494,50.30169496580497,49.4570916073804
0.66,50.76628598407909,53.71457022229135,49.900907420715015,49.37325759318892
0.662,50.829651055653386,53.71929785922102,50.15292011449621,49.14630370799825
0.664,50.60804305110224,53.71038790863277,50.5437973525293,49.57106120083893
0.666,50.040127503150046,53.08855444440897,49.385927540052016,48.319647212740584
0.668,49.41900060318594,51.894980051555414,48.54557591051921,47.656889200098696
0.67,48.31776985754101,50.98625883092586,47.41896525358819,46.52725148024485
0.672,47.45889423941153,49.302138018280246,46.959012634947186,45.71002089507093
0.674,45.711477053662705,48.69695458204292,45.92991445988433,44.4871358861352
0.676,45.75639029959403,48.02441716000166,45.51728433991213,43.541887479198536
0.678,45.108874405121234,47.75734265586902,44.506254526428556,43.68719491104706
0.68,45.065229273695564,47.78649322548313,44.70175764595199,43.655817538574205
0.682,45.29255228949255,47.24647370138294,44.18584416304265,43.58857899055391
0.684,44.53548688572341,47.44780515292324,44.89081953374231,43.75024602826307
0.686,44.32740190183308,47.15041052638937,43.435871659582574,42.55912608251178
0.6880000000000001,43.24004618042406,46.29000475773451,42.66043927264873,42.38134810598019
0.6900000000000001,42.15790577680578,44.58211038691993,41.172786002312876,41.106884497699916
0.6920000000000001,40.745898118642096,43.808518729983085,40.07121852899643,39.951021188881136
0.6940000000000001,40.27031907355755,42.27771379793544,38.925750154851016,38.659266924906426
0.6960000000000001,38.646288221382854,42.067441149915474,38.43963980435379,38.19678529899541
0.6980000000000001,38.39318832599617,41.61850766913934,38.15728621862957,37.53434433242713
0.7000000000000001,38.354695968598165,41.13752982248784,38.218595986970485,37.71301147495097
0.7020000000000001,38.478014069035154,41.63927669602851,38.65026085050245,37.939899320192026
0.704,38.26769984406148,40.5312314666892,37.865651586519654,37.95194626882103
0.706,38.16247222548938,40.60382942122944,37.48952241832254,36.60154109176767
0.708,37.22731499255291,39.56790489727576,36.9072402072378,35.761953287695064
0.71,35.30029615147263,37.57804916783068,35.18462786322079,34.58026141959442
0.712,33.988497802322826,36.91088612400359,33.85481913968177,32.983307876234214
0.714,33.341841148549975,35.448390851416825,33.00645413735817,32.35765387124996
0.716,32.419500650140705,34.81460096346019,32.60438478988777,31.36134803643567
0.718,32.4063068456753,34.538408249564405,32.06354762909251,31.135938739412545
0.72,32.266070549286184,34.355319781832605,31.67984559186405,30.880469484129552
0.722,31.83901365589267,34.632053392242604,31.784375203079172,30.545787665336924
0.724,32.45640850834318,34.34811163569975,30.865584716548053,30.31038254401988
0.726,31.91576020536883,32.83286731676059,30.85661783541697,29.456937199068523
0.728,30.242319674036192,32.84853111033217,29.692010813795566,28.31930559076251
0.73,29.024205897766024,30.697110615509214,28.38494098288891,27.162132514448558
0.732,28.002122367977442,30.256328756103528,26.925564775223286,26.177377571430135
0.734,26.99496918665588,29.168259798763607,25.71741060113474,25.572390520191355
0.736,26.44140767505158,27.7980747372667,25.371652268463766,24.497764281881118
0.738,26.471588194492373,27.61562352654048,25.40546579830569,24.469723513122588
0.74,25.743763033605514,27.315731157954097,24.755858857222034,23.67194647659598
0.742,25.53250367865334,27.679482918464096,24.955084283783663,23.94215793060683
0.744,25.20372435347341,27.214771737085243,23.907874898806263,23.411124667038685
0.746,24.83099558693938,26.716551436669764,23.74560335324214,22.81480474326989
0.748,24.229001355241078,25.99620953600431,22.996757476598383,21.841151532309585
0.75,23.449299891736278,24.749617529556758,21.626747896220927,21.066857737649258
0.752,22.255095954349656,23.507569452187788,20.994938892007188,20.37852639939588
0.754,22.13257866612333,23.354172502774844,20.579680904892513,19.706698023917603
0.756,22.2794957051316,22.85134605325823,20.826326074218763,19.22458299467989
0.758,22.923381991455017,23.66048872633303,21.071768864859905,19.915953010992503
